STATE,SEX,AGEGRP,NMEMB,YEAR
Michigan,2,00_04,18268,2015
Michigan,1,05_09,24717,2015
Michigan,2,05_09,23746,2015
Michigan,1,10_19,67558,2015
Michigan,2,10_19,64606,2015
Michigan,1,20_29,56339,2015
Michigan,2,20_29,54925,2015
Michigan,1,30_39,42688,2015
Michigan,2,30_39,46922,2015
Michigan,1,40_49,62207,2015
Michigan,2,40_49,66572,2015
Michigan,1,50_59,84586,2015
Michigan,2,50_59,97389,2015
Michigan,1,60_69,42372,2015
Michigan,2,60_69,51259,2015
Minnesota,1,00_04,7621,2015
Minnesota,2,00_04,7293,2015
Minnesota,1,05_09,8259,2015
Minnesota,2,05_09,8023,2015
Minnesota,1,10_19,16718,2015
Minnesota,2,10_19,15943,2015
Minnesota,1,20_29,14350,2015
Minnesota,2,20_29,14344,2015
Minnesota,1,30_39,16862,2015
Minnesota,2,30_39,17617,2015
Minnesota,1,40_49,17308,2015
Minnesota,2,40_49,17227,2015
Minnesota,1,50_59,17984,2015
Minnesota,2,50_59,18369,2015
Minnesota,1,60_69,5437,2015
Minnesota,2,60_69,5458,2015
Mississippi,1,00_04,5560,2015
Mississippi,2,00_04,5285,2015
Mississippi,1,05_09,7024,2015
Mississippi,2,05_09,6589,2015
Mississippi,1,10_19,16768,2015
Mississippi,2,10_19,15838,2015
Mississippi,1,20_29,15037,2015
Mississippi,2,20_29,18551,2015
Mississippi,1,30_39,16334,2015
Mississippi,2,30_39,25884,2015
Mississippi,1,40_49,19537,2015
Mississippi,2,40_49,29988,2015
Mississippi,1,50_59,21820,2015
Mississippi,2,50_59,33314,2015
Mississippi,1,60_69,8203,2015
Mississippi,2,60_69,11909,2015
Missouri,1,00_04,12273,2015
Missouri,2,00_04,11613,2015
Missouri,1,05_09,14763,2015
Missouri,2,05_09,14057,2015
Missouri,1,10_19,35413,2015
Missouri,2,10_19,33811,2015
Missouri,1,20_29,28792,2015
Missouri,2,20_29,30459,2015
Missouri,1,30_39,26507,2015
Missouri,2,30_39,31679,2015
Missouri,1,40_49,30558,2015
Missouri,2,40_49,36601,2015
Missouri,1,50_59,38166,2015
Missouri,2,50_59,45526,2015
Missouri,1,60_69,13181,2015
Missouri,2,60_69,15549,2015
Montana,1,00_04,614,2015
Montana,2,00_04,634,2015
Montana,1,05_09,824,2015
Montana,2,05_09,744,2015
Montana,1,10_19,1742,2015
Montana,2,10_19,1677,2015
Montana,1,20_29,1791,2015
Montana,2,20_29,1686,2015
Montana,1,30_39,1637,2015
Montana,2,30_39,1632,2015
Montana,1,40_49,1691,2015
Montana,2,40_49,1680,2015
Montana,1,50_59,2010,2015
Montana,2,50_59,2127,2015
Montana,1,60_69,729,2015
Montana,2,60_69,672,2015
Nebraska,1,00_04,2458,2015
Nebraska,2,00_04,2234,2015
Nebraska,1,05_09,2603,2015
Nebraska,2,05_09,2498,2015
Nebraska,1,10_19,5385,2015
Nebraska,2,10_19,5056,2015
Nebraska,1,20_29,4930,2015
Nebraska,2,20_29,4711,2015
Nebraska,1,30_39,5101,2015
Nebraska,2,30_39,5099,2015
Nebraska,1,40_49,4773,2015
Nebraska,2,40_49,4702,2015
Nebraska,1,50_59,5141,2015
Nebraska,2,50_59,5149,2015
Nebraska,1,60_69,1545,2015
Nebraska,2,60_69,1581,2015
Nevada,1,00_04,4418,2015
Nevada,2,00_04,4134,2015
Nevada,1,05_09,5450,2015
Nevada,2,05_09,5117,2015
Nevada,1,10_19,11963,2015
Nevada,2,10_19,11580,2015
Nevada,1,20_29,9709,2015
Nevada,2,20_29,10472,2015
Nevada,1,30_39,10412,2015
Nevada,2,30_39,11206,2015
Nevada,1,40_49,12199,2015
Nevada,2,40_49,12628,2015
Nevada,1,50_59,11313,2015
Nevada,2,50_59,11959,2015
Nevada,1,60_69,3619,2015
Nevada,2,60_69,4245,2015
New Hampshire,1,00_04,1568,2015
New Hampshire,2,00_04,1454,2015
New Hampshire,1,05_09,2035,2015
New Hampshire,2,05_09,1854,2015
New Hampshire,1,10_19,4664,2015
New Hampshire,2,10_19,4478,2015
New Hampshire,1,20_29,3995,2015
New Hampshire,2,20_29,3766,2015
New Hampshire,1,30_39,3711,2015
New Hampshire,2,30_39,4047,2015
New Hampshire,1,40_49,5298,2015
New Hampshire,2,40_49,5447,2015
New Hampshire,1,50_59,5868,2015
New Hampshire,2,50_59,5941,2015
New Hampshire,1,60_69,1944,2015
New Hampshire,2,60_69,2182,2015
New Jersey,1,00_04,15490,2015
New Jersey,2,00_04,14588,2015
New Jersey,1,05_09,19175,2015
New Jersey,2,05_09,18201,2015
New Jersey,1,10_19,44078,2015
New Jersey,2,10_19,42646,2015
New Jersey,1,20_29,33660,2015
New Jersey,2,20_29,33160,2015
New Jersey,1,30_39,33491,2015
New Jersey,2,30_39,38041,2015
New Jersey,1,40_49,46496,2015
New Jersey,2,40_49,50185,2015
New Jersey,1,50_59,48457,2015
New Jersey,2,50_59,52960,2015
New Jersey,1,60_69,15163,2015
New Jersey,2,60_69,16911,2015
New Mexico,1,00_04,4651,2015
New Mexico,2,00_04,4376,2015
New Mexico,1,05_09,6217,2015
New Mexico,2,05_09,6023,2015
New Mexico,1,10_19,15225,2015
New Mexico,2,10_19,15048,2015
New Mexico,1,20_29,13612,2015
New Mexico,2,20_29,13983,2015
New Mexico,1,30_39,13784,2015
New Mexico,2,30_39,15962,2015
New Mexico,1,40_49,16237,2015
New Mexico,2,40_49,18817,2015
New Mexico,1,50_59,18880,2015
New Mexico,2,50_59,22475,2015
New Mexico,1,60_69,6855,2015
New Mexico,2,60_69,8278,2015
New York,1,00_04,45159,2015
New York,2,00_04,42819,2015
New York,1,05_09,54302,2015
New York,2,05_09,51851,2015
New York,1,10_19,134637,2015
New York,2,10_19,129599,2015
New York,1,20_29,124924,2015
New York,2,20_29,125125,2015
New York,1,30_39,110345,2015
New York,2,30_39,125133,2015
New York,1,40_49,141894,2015
New York,2,40_49,161405,2015
New York,1,50_59,176558,2015
New York,2,50_59,205967,2015
New York,1,60_69,67037,2015
New York,2,60_69,78084,2015
North Carolina,1,00_04,14212,2015
North Carolina,2,00_04,13510,2015
North Carolina,1,05_09,18199,2015
North Carolina,2,05_09,17434,2015
North Carolina,1,10_19,41661,2015
North Carolina,2,10_19,40353,2015
North Carolina,1,20_29,32183,2015
North Carolina,2,20_29,33315,2015
North Carolina,1,30_39,34566,2015
North Carolina,2,30_39,40056,2015
North Carolina,1,40_49,46356,2015
North Carolina,2,40_49,49489,2015
North Carolina,1,50_59,44170,2015
North Carolina,2,50_59,47601,2015
North Carolina,1,60_69,14130,2015
North Carolina,2,60_69,15499,2015
North Dakota,1,00_04,424,2015
North Dakota,2,00_04,450,2015
North Dakota,1,05_09,480,2015
North Dakota,2,05_09,460,2015
North Dakota,1,10_19,889,2015
North Dakota,2,10_19,864,2015
North Dakota,1,20_29,1097,2015
North Dakota,2,20_29,894,2015
North Dakota,1,30_39,1073,2015
North Dakota,2,30_39,864,2015
North Dakota,1,40_49,900,2015
North Dakota,2,40_49,730,2015
North Dakota,1,50_59,990,2015
North Dakota,2,50_59,904,2015
North Dakota,1,60_69,316,2015
North Dakota,2,60_69,298,2015
Ohio,1,00_04,24912,2015
Ohio,2,00_04,23312,2015
Ohio,1,05_09,29720,2015
Ohio,2,05_09,28385,2015
Ohio,1,10_19,73030,2015
Ohio,2,10_19,69903,2015
Ohio,1,20_29,59908,2015
Ohio,2,20_29,60934,2015
Ohio,1,30_39,58684,2015
Ohio,2,30_39,64161,2015
Ohio,1,40_49,71864,2015
Ohio,2,40_49,77196,2015
Ohio,1,50_59,82977,2015
Ohio,2,50_59,93561,2015
Ohio,1,60_69,30839,2015
Ohio,2,60_69,33964,2015
Oklahoma,1,00_04,6093,2015
Oklahoma,2,00_04,5981,2015
Oklahoma,1,05_09,7978,2015
Oklahoma,2,05_09,7455,2015
Oklahoma,1,10_19,19142,2015
Oklahoma,2,10_19,18724,2015
Oklahoma,1,20_29,16549,2015
Oklahoma,2,20_29,19560,2015
Oklahoma,1,30_39,16480,2015
Oklahoma,2,30_39,22151,2015
Oklahoma,1,40_49,18274,2015
Oklahoma,2,40_49,25502,2015
Oklahoma,1,50_59,22569,2015
Oklahoma,2,50_59,32206,2015
Oklahoma,1,60_69,9352,2015
Oklahoma,2,60_69,12899,2015
Oregon,1,00_04,9047,2015
Oregon,2,00_04,8607,2015
Oregon,1,05_09,10671,2015
Oregon,2,05_09,10321,2015
Oregon,1,10_19,24058,2015
Oregon,2,10_19,22970,2015
Oregon,1,20_29,18625,2015
Oregon,2,20_29,20257,2015
Oregon,1,30_39,21775,2015
Oregon,2,30_39,25422,2015
Oregon,1,40_49,24364,2015
Oregon,2,40_49,27130,2015
Oregon,1,50_59,25502,2015
Oregon,2,50_59,30052,2015
Oregon,1,60_69,9865,2015
Oregon,2,60_69,11431,2015
Pennsylvania,1,00_04,20535,2015
Pennsylvania,2,00_04,19791,2015
Pennsylvania,1,05_09,24836,2015
Pennsylvania,2,05_09,23777,2015
Pennsylvania,1,10_19,58567,2015
Pennsylvania,2,10_19,56294,2015
Pennsylvania,1,20_29,53186,2015
Pennsylvania,2,20_29,52940,2015
Pennsylvania,1,30_39,51828,2015
Pennsylvania,2,30_39,55300,2015
Pennsylvania,1,40_49,66410,2015
Pennsylvania,2,40_49,70249,2015
Pennsylvania,1,50_59,75900,2015
Pennsylvania,2,50_59,82449,2015
Pennsylvania,1,60_69,27059,2015
Pennsylvania,2,60_69,29842,2015
Rhode Island,1,00_04,994,2015
Rhode Island,2,00_04,974,2015
Rhode Island,1,05_09,1194,2015
Rhode Island,2,05_09,1079,2015
Rhode Island,1,10_19,2730,2015
Rhode Island,2,10_19,2564,2015
Rhode Island,1,20_29,2981,2015
Rhode Island,2,20_29,2639,2015
Rhode Island,1,30_39,3004,2015
Rhode Island,2,30_39,2804,2015
Rhode Island,1,40_49,3038,2015
Rhode Island,2,40_49,3058,2015
Rhode Island,1,50_59,3701,2015
Rhode Island,2,50_59,3840,2015
Rhode Island,1,60_69,1224,2015
Rhode Island,2,60_69,1237,2015
South Carolina,1,00_04,23844,2015
South Carolina,2,00_04,22638,2015
South Carolina,1,05_09,29569,2015
South Carolina,2,05_09,28427,2015
South Carolina,1,10_19,71882,2015
South Carolina,2,10_19,69015,2015
South Carolina,1,20_29,64065,2015
South Carolina,2,20_29,70244,2015
South Carolina,1,30_39,64698,2015
South Carolina,2,30_39,79568,2015
South Carolina,1,40_49,79123,2015
South Carolina,2,40_49,95795,2015
South Carolina,1,50_59,86733,2015
South Carolina,2,50_59,110263,2015
South Carolina,1,60_69,33323,2015
South Carolina,2,60_69,43805,2015
South Dakota,1,00_04,929,2015
South Dakota,2,00_04,920,2015
South Dakota,1,05_09,1138,2015
South Dakota,2,05_09,1003,2015
South Dakota,1,10_19,2157,2015
South Dakota,2,10_19,2094,2015
South Dakota,1,20_29,1896,2015
South Dakota,2,20_29,1993,2015
South Dakota,1,30_39,2033,2015
South Dakota,2,30_39,2184,2015
South Dakota,1,40_49,1907,2015
South Dakota,2,40_49,2012,2015
South Dakota,1,50_59,1983,2015
South Dakota,2,50_59,2161,2015
South Dakota,1,60_69,651,2015
South Dakota,2,60_69,715,2015
Tennessee,1,00_04,14452,2015
Tennessee,2,00_04,13644,2015
Tennessee,1,05_09,18324,2015
Tennessee,2,05_09,17425,2015
Tennessee,1,10_19,44669,2015
Tennessee,2,10_19,43518,2015
Tennessee,1,20_29,35983,2015
Tennessee,2,20_29,41079,2015
Tennessee,1,30_39,32996,2015
Tennessee,2,30_39,43007,2015
Tennessee,1,40_49,43328,2015
Tennessee,2,40_49,54407,2015
Tennessee,1,50_59,50069,2015
Tennessee,2,50_59,64254,2015
Tennessee,1,60_69,19932,2015
Tennessee,2,60_69,25518,2015
Texas,1,00_04,49067,2015
Texas,2,00_04,47036,2015
Texas,1,05_09,60546,2015
Texas,2,05_09,57813,2015
Texas,1,10_19,136312,2015
Texas,2,10_19,131545,2015
Texas,1,20_29,112166,2015
Texas,2,20_29,121370,2015
Texas,1,30_39,116176,2015
Texas,2,30_39,135687,2015
Texas,1,40_49,130066,2015
Texas,2,40_49,144073,2015
Texas,1,50_59,132247,2015
Texas,2,50_59,148020,2015
Texas,1,60_69,42489,2015
Texas,2,60_69,46689,2015
Utah,1,00_04,8632,2015
Utah,2,00_04,8097,2015
Utah,1,05_09,10394,2015
Utah,2,05_09,9803,2015
Utah,1,10_19,21010,2015
Utah,2,10_19,20002,2015
Utah,1,20_29,15144,2015
Utah,2,20_29,16025,2015
Utah,1,30_39,15880,2015
Utah,2,30_39,16591,2015
Utah,1,40_49,13643,2015
Utah,2,40_49,14195,2015
Utah,1,50_59,12962,2015
Utah,2,50_59,13895,2015
Utah,1,60_69,4437,2015
Utah,2,60_69,4788,2015
Vermont,1,00_04,274,2015
Vermont,2,00_04,222,2015
Vermont,1,05_09,309,2015
Vermont,2,05_09,300,2015
Vermont,1,10_19,889,2015
Vermont,2,10_19,844,2015
Vermont,1,20_29,958,2015
Vermont,2,20_29,772,2015
Vermont,1,30_39,797,2015
Vermont,2,30_39,664,2015
Vermont,1,40_49,1043,2015
Vermont,2,40_49,1006,2015
Vermont,1,50_59,1590,2015
Vermont,2,50_59,1510,2015
Vermont,1,60_69,617,2015
Vermont,2,60_69,679,2015
Virginia,1,00_04,11914,2015
Virginia,2,00_04,11294,2015
Virginia,1,05_09,14365,2015
Virginia,2,05_09,14068,2015
Virginia,1,10_19,33065,2015
Virginia,2,10_19,31732,2015
Virginia,1,20_29,29621,2015
Virginia,2,20_29,29400,2015
Virginia,1,30_39,28395,2015
Virginia,2,30_39,31308,2015
Virginia,1,40_49,34086,2015
Virginia,2,40_49,36796,2015
Virginia,1,50_59,38145,2015
Virginia,2,50_59,40325,2015
Virginia,1,60_69,11635,2015
Virginia,2,60_69,12696,2015
Washington,1,00_04,10953,2015
Washington,2,00_04,10470,2015
Washington,1,05_09,13101,2015
Washington,2,05_09,12419,2015
Washington,1,10_19,33718,2015
Washington,2,10_19,32091,2015
Washington,1,20_29,31308,2015
Washington,2,20_29,31183,2015
Washington,1,30_39,26007,2015
Washington,2,30_39,28996,2015
Washington,1,40_49,31343,2015
Washington,2,40_49,36624,2015
Washington,1,50_59,45598,2015
Washington,2,50_59,48790,2015
Washington,1,60_69,14586,2015
Washington,2,60_69,15372,2015
Washington DC,1,00_04,325,2015
Washington DC,2,00_04,333,2015
Washington DC,1,05_09,289,2015
Washington DC,2,05_09,254,2015
Washington DC,1,10_19,375,2015
Washington DC,2,10_19,408,2015
Washington DC,1,20_29,1121,2015
Washington DC,2,20_29,1322,2015
Washington DC,1,30_39,1524,2015
Washington DC,2,30_39,1627,2015
Washington DC,1,40_49,953,2015
Washington DC,2,40_49,1029,2015
Washington DC,1,50_59,791,2015
Washington DC,2,50_59,805,2015
Washington DC,1,60_69,204,2015
Washington DC,2,60_69,348,2015
West Virginia,1,00_04,1232,2015
West Virginia,2,00_04,1125,2015
West Virginia,1,05_09,1624,2015
West Virginia,2,05_09,1506,2015
West Virginia,1,10_19,3724,2015
West Virginia,2,10_19,3629,2015
West Virginia,1,20_29,3351,2015
West Virginia,2,20_29,3091,2015
West Virginia,1,30_39,3652,2015
West Virginia,2,30_39,3264,2015
West Virginia,1,40_49,4298,2015
West Virginia,2,40_49,4034,2015
West Virginia,1,50_59,5326,2015
West Virginia,2,50_59,5510,2015
West Virginia,1,60_69,2192,2015
West Virginia,2,60_69,2421,2015
Wisconsin,1,00_04,9725,2015
Wisconsin,2,00_04,9264,2015
Wisconsin,1,05_09,11522,2015
Wisconsin,2,05_09,11301,2015
Wisconsin,1,10_19,26456,2015
Wisconsin,2,10_19,25984,2015
Wisconsin,1,20_29,21412,2015
Wisconsin,2,20_29,23173,2015
Wisconsin,1,30_39,20850,2015
Wisconsin,2,30_39,24741,2015
Wisconsin,1,40_49,24768,2015
Wisconsin,2,40_49,28291,2015
Wisconsin,1,50_59,30945,2015
Wisconsin,2,50_59,35711,2015
Wisconsin,1,60_69,10735,2015
Wisconsin,2,60_69,11985,2015
Wyoming,1,00_04,590,2015
Wyoming,2,00_04,538,2015
Wyoming,1,05_09,731,2015
Wyoming,2,05_09,650,2015
Wyoming,1,10_19,1416,2015
Wyoming,2,10_19,1418,2015
Wyoming,1,20_29,1309,2015
Wyoming,2,20_29,1308,2015
Wyoming,1,30_39,1345,2015
Wyoming,2,30_39,1253,2015
Wyoming,1,40_49,1160,2015
Wyoming,2,40_49,1176,2015
Wyoming,1,50_59,1428,2015
Wyoming,2,50_59,1538,2015
Wyoming,1,60_69,508,2015
Wyoming,2,60_69,500,2015
Alabama,1,00_04,6546,2016
Alabama,2,00_04,6500,2016
Alabama,1,05_09,8019,2016
Alabama,2,05_09,7886,2016
Alabama,1,10_19,20170,2016
Alabama,2,10_19,19532,2016
Alabama,1,20_29,20736,2016
Alabama,2,20_29,20882,2016
Alabama,1,30_39,19423,2016
Alabama,2,30_39,21813,2016
Alabama,1,40_49,23556,2016
Alabama,2,40_49,24607,2016
Alabama,1,50_59,27325,2016
Alabama,2,50_59,30151,2016
Alabama,1,60_69,11602,2016
Alabama,2,60_69,13087,2016
Alaska,1,00_04,647,2016
Alaska,2,00_04,674,2016
Alaska,1,05_09,804,2016
Alaska,2,05_09,663,2016
Alaska,1,10_19,1522,2016
Alaska,2,10_19,1456,2016
Alaska,1,20_29,1753,2016
Alaska,2,20_29,1734,2016
Alaska,1,30_39,1762,2016
Alaska,2,30_39,1665,2016
Alaska,1,40_49,1526,2016
Alaska,2,40_49,1516,2016
Alaska,1,50_59,1699,2016
Alaska,2,50_59,1686,2016
Alaska,1,60_69,596,2016
Alaska,2,60_69,572,2016
Arizona,1,00_04,11804,2016
Arizona,2,00_04,11160,2016
Arizona,1,05_09,14205,2016
Arizona,2,05_09,13427,2016
Arizona,1,10_19,29532,2016
Arizona,2,10_19,28209,2016
Arizona,1,20_29,25859,2016
Arizona,2,20_29,26777,2016
Arizona,1,30_39,26267,2016
Arizona,2,30_39,28289,2016
Arizona,1,40_49,28918,2016
Arizona,2,40_49,30246,2016
Arizona,1,50_59,29399,2016
Arizona,2,50_59,31672,2016
Arizona,1,60_69,10352,2016
Arizona,2,60_69,11780,2016
Arkansas,1,00_04,3130,2016
Arkansas,2,00_04,2979,2016
Arkansas,1,05_09,3747,2016
Arkansas,2,05_09,3508,2016
Arkansas,1,10_19,8548,2016
Arkansas,2,10_19,8405,2016
Arkansas,1,20_29,8303,2016
Arkansas,2,20_29,8367,2016
Arkansas,1,30_39,8403,2016
Arkansas,2,30_39,8998,2016
Arkansas,1,40_49,9353,2016
Arkansas,2,40_49,10066,2016
Arkansas,1,50_59,9999,2016
Arkansas,2,50_59,10607,2016
Arkansas,1,60_69,3679,2016
Arkansas,2,60_69,4212,2016
California,1,00_04,42221,2016
California,2,00_04,40011,2016
California,1,05_09,47556,2016
California,2,05_09,45607,2016
California,1,10_19,96025,2016
California,2,10_19,92701,2016
California,1,20_29,97804,2016
California,2,20_29,97426,2016
California,1,30_39,102097,2016
California,2,30_39,113269,2016
California,1,40_49,109635,2016
California,2,40_49,118514,2016
California,1,50_59,116517,2016
California,2,50_59,125729,2016
California,1,60_69,44800,2016
California,2,60_69,49494,2016
Colorado,1,00_04,9275,2016
Colorado,2,00_04,8759,2016
Colorado,1,05_09,10868,2016
Colorado,2,05_09,10146,2016
Colorado,1,10_19,22696,2016
Colorado,2,10_19,21477,2016
Colorado,1,20_29,21205,2016
Colorado,2,20_29,21116,2016
Colorado,1,30_39,23369,2016
Colorado,2,30_39,24748,2016
Colorado,1,40_49,24893,2016
Colorado,2,40_49,25522,2016
Colorado,1,50_59,26328,2016
Colorado,2,50_59,27750,2016
Colorado,1,60_69,9984,2016
Colorado,2,60_69,10220,2016
Connecticut,1,00_04,5326,2016
Connecticut,2,00_04,4888,2016
Connecticut,1,05_09,6250,2016
Connecticut,2,05_09,6150,2016
Connecticut,1,10_19,15371,2016
Connecticut,2,10_19,14714,2016
Connecticut,1,20_29,16045,2016
Connecticut,2,20_29,13440,2016
Connecticut,1,30_39,14002,2016
Connecticut,2,30_39,12445,2016
Connecticut,1,40_49,16389,2016
Connecticut,2,40_49,16447,2016
Connecticut,1,50_59,22754,2016
Connecticut,2,50_59,22080,2016
Connecticut,1,60_69,8598,2016
Connecticut,2,60_69,7895,2016
Delaware,1,00_04,3874,2016
Delaware,2,00_04,3702,2016
Delaware,1,05_09,4613,2016
Delaware,2,05_09,4381,2016
Delaware,1,10_19,10490,2016
Delaware,2,10_19,9979,2016
Delaware,1,20_29,8828,2016
Delaware,2,20_29,9684,2016
Delaware,1,30_39,7633,2016
Delaware,2,30_39,9893,2016
Delaware,1,40_49,9401,2016
Delaware,2,40_49,11952,2016
Delaware,1,50_59,11221,2016
Delaware,2,50_59,14144,2016
Delaware,1,60_69,4791,2016
Delaware,2,60_69,6085,2016
Florida,1,00_04,32767,2016
Florida,2,00_04,31191,2016
Florida,1,05_09,39774,2016
Florida,2,05_09,38172,2016
Florida,1,10_19,92351,2016
Florida,2,10_19,89439,2016
Florida,1,20_29,95480,2016
Florida,2,20_29,102602,2016
Florida,1,30_39,91900,2016
Florida,2,30_39,111738,2016
Florida,1,40_49,110336,2016
Florida,2,40_49,130264,2016
Florida,1,50_59,125734,2016
Florida,2,50_59,150071,2016
Florida,1,60_69,47964,2016
Florida,2,60_69,59340,2016
Georgia,1,00_04,24639,2016
Georgia,2,00_04,23681,2016
Georgia,1,05_09,31149,2016
Georgia,2,05_09,30005,2016
Georgia,1,10_19,76192,2016
Georgia,2,10_19,73357,2016
Georgia,1,20_29,63431,2016
Georgia,2,20_29,72686,2016
Georgia,1,30_39,58346,2016
Georgia,2,30_39,82348,2016
Georgia,1,40_49,79173,2016
Georgia,2,40_49,106082,2016
Georgia,1,50_59,86093,2016
Georgia,2,50_59,114363,2016
Georgia,1,60_69,36931,2016
Georgia,2,60_69,51145,2016
Hawaii,1,00_04,28,2016
Hawaii,2,00_04,20,2016
Hawaii,1,05_09,59,2016
Hawaii,2,05_09,43,2016
Hawaii,1,10_19,145,2016
Hawaii,2,10_19,132,2016
Hawaii,1,20_29,124,2016
Hawaii,2,20_29,138,2016
Hawaii,1,30_39,69,2016
Hawaii,2,30_39,65,2016
Hawaii,1,40_49,135,2016
Hawaii,2,40_49,168,2016
Hawaii,1,50_59,203,2016
Hawaii,2,50_59,279,2016
Hawaii,1,60_69,181,2016
Hawaii,2,60_69,201,2016
Idaho,1,00_04,8329,2016
Idaho,2,00_04,8443,2016
Idaho,1,05_09,10703,2016
Idaho,2,05_09,10503,2016
Idaho,1,10_19,24447,2016
Idaho,2,10_19,23427,2016
Idaho,1,20_29,20878,2016
Idaho,2,20_29,21237,2016
Idaho,1,30_39,21167,2016
Idaho,2,30_39,22792,2016
Idaho,1,40_49,23712,2016
Idaho,2,40_49,25539,2016
Idaho,1,50_59,26338,2016
Idaho,2,50_59,29530,2016
Idaho,1,60_69,11793,2016
Idaho,2,60_69,13132,2016
Illinois,1,00_04,17351,2016
Illinois,2,00_04,16482,2016
Illinois,1,05_09,20199,2016
Illinois,2,05_09,19457,2016
Illinois,1,10_19,47578,2016
Illinois,2,10_19,45218,2016
Illinois,1,20_29,46240,2016
Illinois,2,20_29,42594,2016
Illinois,1,30_39,43095,2016
Illinois,2,30_39,42700,2016
Illinois,1,40_49,49054,2016
Illinois,2,40_49,50094,2016
Illinois,1,50_59,57165,2016
Illinois,2,50_59,60673,2016
Illinois,1,60_69,23253,2016
Illinois,2,60_69,24597,2016
Indiana,1,00_04,11861,2016
Indiana,2,00_04,11231,2016
Indiana,1,05_09,14507,2016
Indiana,2,05_09,13860,2016
Indiana,1,10_19,34967,2016
Indiana,2,10_19,33712,2016
Indiana,1,20_29,31729,2016
Indiana,2,20_29,31183,2016
Indiana,1,30_39,27988,2016
Indiana,2,30_39,30498,2016
Indiana,1,40_49,34243,2016
Indiana,2,40_49,36676,2016
Indiana,1,50_59,40078,2016
Indiana,2,50_59,45182,2016
Indiana,1,60_69,18454,2016
Indiana,2,60_69,20283,2016
Iowa,1,00_04,4865,2016
Iowa,2,00_04,4622,2016
Iowa,1,05_09,5500,2016
Iowa,2,05_09,5114,2016
Iowa,1,10_19,11091,2016
Iowa,2,10_19,10687,2016
Iowa,1,20_29,11186,2016
Iowa,2,20_29,11589,2016
Iowa,1,30_39,11519,2016
Iowa,2,30_39,11774,2016
Iowa,1,40_49,11434,2016
Iowa,2,40_49,11122,2016
Iowa,1,50_59,11557,2016
Iowa,2,50_59,12107,2016
Iowa,1,60_69,4465,2016
Iowa,2,60_69,4415,2016
Kansas,1,00_04,4924,2016
Kansas,2,00_04,4816,2016
Kansas,1,05_09,5873,2016
Kansas,2,05_09,5628,2016
Kansas,1,10_19,13027,2016
Kansas,2,10_19,12587,2016
Kansas,1,20_29,11966,2016
Kansas,2,20_29,12295,2016
Kansas,1,30_39,10806,2016
Kansas,2,30_39,11486,2016
Kansas,1,40_49,11572,2016
Kansas,2,40_49,12078,2016
Kansas,1,50_59,14366,2016
Kansas,2,50_59,15035,2016
Kansas,1,60_69,5364,2016
Kansas,2,60_69,5623,2016
Kentucky,1,00_04,12603,2016
Kentucky,2,00_04,11851,2016
Kentucky,1,05_09,15109,2016
Kentucky,2,05_09,14590,2016
Kentucky,1,10_19,35422,2016
Kentucky,2,10_19,34176,2016
Kentucky,1,20_29,28331,2016
Kentucky,2,20_29,31638,2016
Kentucky,1,30_39,25646,2016
Kentucky,2,30_39,35185,2016
Kentucky,1,40_49,34135,2016
Kentucky,2,40_49,45464,2016
Kentucky,1,50_59,39683,2016
Kentucky,2,50_59,53716,2016
Kentucky,1,60_69,18051,2016
Kentucky,2,60_69,25629,2016
Louisiana,1,00_04,21281,2016
Louisiana,2,00_04,20348,2016
Louisiana,1,05_09,24465,2016
Louisiana,2,05_09,23432,2016
Louisiana,1,10_19,56818,2016
Louisiana,2,10_19,55394,2016
Louisiana,1,20_29,60287,2016
Louisiana,2,20_29,63169,2016
Louisiana,1,30_39,60349,2016
Louisiana,2,30_39,71584,2016
Louisiana,1,40_49,65301,2016
Louisiana,2,40_49,78902,2016
Louisiana,1,50_59,80546,2016
Louisiana,2,50_59,99997,2016
Louisiana,1,60_69,35996,2016
Louisiana,2,60_69,45163,2016
Maine,1,00_04,1136,2016
Maine,2,00_04,1073,2016
Maine,1,05_09,1371,2016
Maine,2,05_09,1294,2016
Maine,1,10_19,3197,2016
Maine,2,10_19,3071,2016
Maine,1,20_29,3527,2016
Maine,2,20_29,3134,2016
Maine,1,30_39,3014,2016
Maine,2,30_39,2803,2016
Maine,1,40_49,3669,2016
Maine,2,40_49,3623,2016
Maine,1,50_59,5499,2016
Maine,2,50_59,4961,2016
Maine,1,60_69,2089,2016
Maine,2,60_69,1933,2016
Maryland,1,00_04,6413,2016
Maryland,2,00_04,6245,2016
Maryland,1,05_09,7177,2016
Maryland,2,05_09,6917,2016
Maryland,1,10_19,15887,2016
Maryland,2,10_19,15447,2016
Maryland,1,20_29,16238,2016
Maryland,2,20_29,15809,2016
Maryland,1,30_39,15914,2016
Maryland,2,30_39,17580,2016
Maryland,1,40_49,17207,2016
Maryland,2,40_49,19238,2016
Maryland,1,50_59,20956,2016
